account_id,seller_id,account_name,city,state,account_type,industry,annual_revenue,num_employees
ACC_01610,189ca3538ce9f920cacf0f982cbe223b,Seller 189ca353,sao paulo,SP,Standard,Sports,1565898.59,25
ACC_01611,20cb7c2fde3e5bf10f0bbe7394e1c6a9,Seller 20cb7c2f,andira-pr,PR,Enterprise,Health & Beauty,559702.2,10
ACC_01612,7e79d65b5c6f1f544b7daea036acf720,Seller 7e79d65b,sao caetano do sul,SP,Standard,Fashion,129217.34,20
ACC_01613,fd435faa3c0422b60440ea3480d0e77c,Seller fd435faa,joao pessoa,PB,Standard,Fashion,497363.43,8
ACC_01614,6bef34c5be6f2bbd70aa5165f6df94b1,Seller 6bef34c5,timbo,SC,Standard,Retail,218487.94,45
ACC_01615,ae9690c6e8fee182c28c9ff8e11ca52c,Seller ae9690c6,sao paulo,SP,Standard,Home & Garden,370885.36,26
ACC_01616,f7720c4fa8e3aba4546301ab80ea1f1b,Seller f7720c4f,curitiba,PR,Standard,Home & Garden,1377712.76,41
ACC_01617,5bba18b40e8c973b0f32e748004775b0,Seller 5bba18b4,itajobi,SP,Standard,Retail,1042303.07,18
ACC_01618,7b7f91e98f8c6def45a1407923304402,Seller 7b7f91e9,osasco,SP,Premium,Retail,697993.2,4
ACC_01619,4c2b230173bb36f9b240f2b8ac11786e,Seller 4c2b2301,sao paulo,SP,Standard,Electronics,1251290.79,11
ACC_01620,a23266650e7c84bb93fbbba502137478,Seller a2326665,porto alegre,RS,Standard,Fashion,1177877.98,36
ACC_01621,d2df77822373f19934e87694d8640767,Seller d2df7782,arapongas,PR,Enterprise,Fashion,1852664.13,46
ACC_01622,8fbd63429be6d3e5e6d1a709b6464802,Seller 8fbd6342,santo andre,SP,Premium,Health & Beauty,711498.3,17
ACC_01623,ac6417315ae5da8f9a38ee11de6f7780,Seller ac641731,aruja,SP,Enterprise,Fashion,466095.65,20
ACC_01624,81336a0f57a33776419727a300249e90,Seller 81336a0f,sao carlos,SP,Standard,Health & Beauty,657042.66,27
ACC_01625,02f623a8eb246f3c5f7c2f96462654e6,Seller 02f623a8,botucatu,SP,Standard,Retail,851813.11,41
ACC_01626,56db5c0782e8f7ddc9343f9576ff6d16,Seller 56db5c07,palhoca,SC,Standard,Electronics,1983008.75,36
ACC_01627,29fe9f200d3fa0c668d2aa1ec7e08dfb,Seller 29fe9f20,balneario camboriu,SC,Premium,Health & Beauty,1268870.84,30
ACC_01628,271b8923c6a549e02d3c9fd1f8c0422b,Seller 271b8923,praia grande,SP,Premium,Sports,768842.79,42
ACC_01629,4e06067cc08b3f41d837768d392c3ee3,Seller 4e06067c,betim,MG,Standard,Fashion,274294.61,26
ACC_01630,ec933281fb017b5020d06df29c3f77e8,Seller ec933281,sao paulo,SP,Standard,Electronics,1371727.93,41
ACC_01631,49e7217cfe4e427191c378ec626d8737,Seller 49e7217c,formiga,MG,Premium,Electronics,750688.58,22
ACC_01632,34f563c82a85b99ae9e6d60db5fc2e28,Seller 34f563c8,campo bom,RS,Standard,Sports,265982.37,38
ACC_01633,4ddeb3e828550cddc8d45c8bc36ab2d1,Seller 4ddeb3e8,sao paulo,SP,Premium,Health & Beauty,971973.3,4
ACC_01634,90d4125885ab6c86e8820a722be71974,Seller 90d41258,taboao da serra,SP,Enterprise,Fashion,1234656.28,4
ACC_01635,3a734b715d333a2588a3d54a0c9b8746,Seller 3a734b71,osasco,SP,Premium,Fashion,241158.24,2
ACC_01636,f5b84683a9bf9e1df748cf40f601b39c,Seller f5b84683,sao paulo,SP,Premium,Home & Garden,199936.45,13
ACC_01637,392e0502231ae2f8b29994ef6398cd77,Seller 392e0502,cerqueira cesar,SP,Standard,Fashion,1990869.48,26
ACC_01638,5d0363b33554b373851fc1622e4d5f3c,Seller 5d0363b3,atibaia,SP,Standard,Health & Beauty,922339.51,1
ACC_01639,6e85dc5ecd97a61094b89b046a509d8e,Seller 6e85dc5e,marapoama,SP,Premium,Sports,1323084.87,40
ACC_01640,417a1e6c7321084d2a0ae0d023cfad93,Seller 417a1e6c,imigrante,RS,Standard,Fashion,1826033.61,36
ACC_01641,013900e863eace745d3ec7614cab5b1a,Seller 013900e8,curitiba,PR,Premium,Health & Beauty,1702425.62,39
ACC_01642,c157bdeedcbc9a8e3c8bf0d87ff24428,Seller c157bdee,mairinque,SP,Premium,Sports,1705454.66,33
ACC_01643,fa3a0b5aabb344b9a92e3524b0202123,Seller fa3a0b5a,sao jose dos pinhais,SP,Premium,Sports,722297.04,10
ACC_01644,88cf19ec1fc2c58f161aee259d57142c,Seller 88cf19ec,sao carlos,SP,Standard,Home & Garden,261401.68,20
ACC_01645,c13ef0cfbe42f190780f621ce81f2234,Seller c13ef0cf,sao paulo sp,SP,Standard,Fashion,134168.5,28
ACC_01646,fc908879b9ca1bd65419e54e50432d38,Seller fc908879,sao paulo,SP,Standard,Health & Beauty,1019845.81,3
ACC_01647,c679fb69a36e1d8349e8c50a217b4d58,Seller c679fb69,caxias do sul,RS,Premium,Fashion,822822.33,10
ACC_01648,17a053fcb14bd219540cbde0df490be0,Seller 17a053fc,mogi guacu,SP,Enterprise,Electronics,419889.68,16
ACC_01649,2d34636518ba88f5349b732fcf8ba2e4,Seller 2d346365,sao paulo,SP,Standard,Sports,1126430.39,31
ACC_01650,d79e8478eed9999493990b44955fb22e,Seller d79e8478,rio de janeiro / rio de janeiro,RJ,Premium,Electronics,451659.82,17
ACC_01651,458d868c9642f55f18f04e951a3fdde6,Seller 458d868c,porto alegre,RS,Standard,Fashion,566554.35,3
ACC_01652,41b14765bd56c8ad10971074380f9c0c,Seller 41b14765,santo andre,SP,Premium,Home & Garden,1464154.48,31
ACC_01653,e439f7176d763f92de325271111b2fd5,Seller e439f717,joinville,SC,Standard,Electronics,1940852.32,28
ACC_01654,7f2617c58d5d06806987308b45654351,Seller 7f2617c5,sao paulo,SP,Enterprise,Sports,1953989.35,27
ACC_01655,cac63f48c38cd7d002a7e846dcd99a23,Seller cac63f48,sumare,SP,Standard,Retail,1690932.28,37
ACC_01656,04ee0ec01589969663ba5967c0e0bdc0,Seller 04ee0ec0,lajeado,RS,Enterprise,Health & Beauty,1790420.37,24
ACC_01657,f00e21b1e91a79653163b7fd8f293ff1,Seller f00e21b1,andradas,SP,Standard,Sports,176926.87,9
ACC_01658,9140ef75cc8211c4035935e80e567204,Seller 9140ef75,maringa,PR,Premium,Fashion,964171.27,13
ACC_01659,79a679c36c08d606b3fd47ead9de109b,Seller 79a679c3,sao paulo,SP,Standard,Sports,162629.76,45
ACC_01660,cc5a78bbad32776dc4e3af205218368c,Seller cc5a78bb,divinopolis,MG,Standard,Health & Beauty,517154.68,44
ACC_01661,6eeed17989b0ae47c9f11ece6f38ea90,Seller 6eeed179,sao paulo,SP,Standard,Electronics,61520.04,47
ACC_01662,b5f0712d22a873b6797ab6cc65c3fcba,Seller b5f0712d,sao paulo,SP,Standard,Sports,1330627.13,5
ACC_01663,3f9c56764fabca627406093dcb3ef0b4,Seller 3f9c5676,rio de janeiro,RJ,Standard,Home & Garden,1199419.28,37
ACC_01664,efb628aa07c8ca93d7db0d85b91a4f5a,Seller efb628aa,nova iguacu,RJ,Premium,Electronics,1621921.28,16
ACC_01665,4e922959ae960d389249c378d1c939f5,Seller 4e922959,jacarei,SP,Standard,Retail,354756.29,49
ACC_01666,47648caee88ccfe951fbb27fbf7b4cbe,Seller 47648cae,diadema,SP,Enterprise,Sports,1311518.76,29
ACC_01667,ca4b77513ac2040591b0d8fae6958380,Seller ca4b7751,sando andre,SP,Standard,Fashion,1222708.73,32
ACC_01668,7957cac1a02f45d0a4a7e45626382ec2,Seller 7957cac1,curitiba,PR,Enterprise,Health & Beauty,514862.89,9
ACC_01669,4cc4fd4fdd406a85bbdc1f824b731bd7,Seller 4cc4fd4f,toledo,PR,Standard,Retail,688614.45,13
ACC_01670,b8630e1121437d41cb08e3c749c2c2e2,Seller b8630e11,duque de caxias,RJ,Premium,Home & Garden,320717.59,14
ACC_01671,cfe94489ddd337d1e29e12f2a7205d10,Seller cfe94489,sao paulo,SP,Standard,Home & Garden,1841456.48,48
ACC_01672,9cf787a239c1aa29dbd76f153dc13f9a,Seller 9cf787a2,franca,SP,Standard,Health & Beauty,1698389.48,46
ACC_01673,2a50b7ee5aebecc6fd0ff9784a4747d6,Seller 2a50b7ee,brasilia,DF,Premium,Home & Garden,719174.07,18
ACC_01674,d297f1055de2956aedfd3b04113dce3e,Seller d297f105,nova odessa,SP,Standard,Health & Beauty,368201.71,27
ACC_01675,2c3d56f92f360fb89d849b84e8f50eae,Seller 2c3d56f9,barueri,SP,Premium,Health & Beauty,651307.64,32
ACC_01676,3442033154be05bac582e173ef54fd12,Seller 34420331,sao paulo,SP,Standard,Fashion,633258.98,2
ACC_01677,78744a20ee2f80ba64f6804c25def2b8,Seller 78744a20,recife,PE,Premium,Sports,1710047.47,40
ACC_01678,c990d6cf976a5718aaedc539f383ab88,Seller c990d6cf,paulinia,SP,Standard,Health & Beauty,1669740.74,20
ACC_01679,94e93ce877be27a515118dbfd2c2be41,Seller 94e93ce8,votuporanga,SP,Premium,Electronics,572330.22,1
ACC_01680,b566ab0ef88016e00422755e305103c6,Seller b566ab0e,extrema,MG,Standard,Electronics,224626.48,45
ACC_01681,d9cb0052a666de5308b32f32ad5f1b1c,Seller d9cb0052,olimpia,SP,Premium,Home & Garden,549206.24,30
ACC_01682,a89e143d5211473ae18db9577ee34b64,Seller a89e143d,limeira,SP,Standard,Health & Beauty,1581650.49,19
ACC_01683,1f2eebc0e970fd3c463e4f5d9652687a,Seller 1f2eebc0,sao paulo,SP,Enterprise,Health & Beauty,912443.01,37
ACC_01684,941554c5757b73ba0e50aa7732310afc,Seller 941554c5,sao paulo,SP,Premium,Home & Garden,908514.78,25
ACC_01685,8581055ce74af1daba164fdbd55a40de,Seller 8581055c,guarulhos,SP,Premium,Electronics,518688.04,48
ACC_01686,a9ae440659f48b7849df83e82734150b,Seller a9ae4406,santo andre,SP,Standard,Electronics,154241.24,45
ACC_01687,c963a25b8671419c6ce9eebe8fd03218,Seller c963a25b,angra dos reis rj,RJ,Premium,Retail,1629408.46,1
ACC_01688,9485a23c0430ba1d58d359391606fce6,Seller 9485a23c,santo andre,SP,Enterprise,Fashion,552639.28,16
ACC_01689,0951a6e282947e09cd47969f4ed0b47f,Seller 0951a6e2,taboao da serra,SP,Enterprise,Fashion,1863843.94,15
ACC_01690,52f0fe436a347ddad7ed5f9aa4e27eaa,Seller 52f0fe43,sao paulo,SP,Premium,Home & Garden,1718001.27,22
ACC_01691,9c7fd21e0aa159b20da593371f08ff7c,Seller 9c7fd21e,osasco,SP,Standard,Fashion,699045.02,8
ACC_01692,c33847515fa6305ce6feb1e818569f13,Seller c3384751,brusque,SC,Premium,Home & Garden,356084.65,12
ACC_01693,8b8cfc8305aa441e4239358c9f6f2485,Seller 8b8cfc83,londrina,PR,Standard,Health & Beauty,726551.95,9
ACC_01694,2c00c85d30361cd2ced2969cffbbffa3,Seller 2c00c85d,belo horizonte,MG,Standard,Sports,374832.98,35
ACC_01695,d4e4b5192cba4e0e66eb12a9d347239d,Seller d4e4b519,toledo,PR,Standard,Retail,1963014.34,13
ACC_01696,ade45994b717ccee333492330fbf037b,Seller ade45994,umuarama,PR,Enterprise,Electronics,188487.86,43
ACC_01697,bb5bd94c8f59cc050072d2930c869cac,Seller bb5bd94c,sao paulo,SP,Standard,Electronics,832780.41,32
ACC_01698,b05b432bf68945d4d9783f9e3ca29ee8,Seller b05b432b,birigui,SP,Standard,Retail,382475.49,39
ACC_01699,2a7dc43cecabf23403078e2188437d1d,Seller 2a7dc43c,sao paulo,SP,Standard,Sports,482196.82,45
ACC_01700,578fa3a9cb6b6dceab39231ad59cdaca,Seller 578fa3a9,fortaleza,CE,Standard,Health & Beauty,1726551.49,45
ACC_01701,615c3462099ffa940d37b17dfda19594,Seller 615c3462,rio de janeiro,RJ,Standard,Fashion,1101296.2,20
ACC_01702,a3f0b55de503387383c7b1de3ad7f678,Seller a3f0b55d,curitiba,PR,Standard,Sports,781486.85,12
ACC_01703,6d7f8d9d594e28796b6b3205b00f459c,Seller 6d7f8d9d,curitiba,PR,Standard,Retail,1076843.73,2
ACC_01704,7b7ed56ae755e2880f2b69632e839c1e,Seller 7b7ed56a,goiania,GO,Standard,Health & Beauty,1247865.65,10
ACC_01705,4fae87d32467e18eb46e4a76a0a0b9ce,Seller 4fae87d3,ronda alta,RS,Premium,Retail,1261952.73,46
ACC_01706,ea566164622c6b439516ab18062c42cd,Seller ea566164,sao  paulo,SP,Standard,Sports,1019125.86,17
ACC_01707,821fb029fc6e495ca4f08a35d51e53a5,Seller 821fb029,sao paulo,SP,Enterprise,Electronics,1227307.63,39
ACC_01708,d6ab728cf30867cf3f1a2e216ae2f9b7,Seller d6ab728c,sao paulo,SP,Premium,Health & Beauty,1700141.1,11
ACC_01709,1a932caad4f9d804097d7f8e615baed1,Seller 1a932caa,sao paulo,SP,Standard,Fashion,976265.77,36
ACC_01710,173d56ffbd4c56cb80fc3615487d712b,Seller 173d56ff,sao vicente,SP,Standard,Electronics,128248.95,9
ACC_01711,2be17df1c49978426251562096c3cc09,Seller 2be17df1,tubarao,SC,Premium,Fashion,863924.75,29
ACC_01712,f7c31656c19db6275a8acadca289f426,Seller f7c31656,ibitinga,SP,Standard,Retail,496102.82,25
ACC_01713,6025c79c035c3d772133b8b8238463b2,Seller 6025c79c,pinhais/pr,PR,Standard,Fashion,1945321.59,15
ACC_01714,c6381d2d013342748761e906d45aff76,Seller c6381d2d,portao,RS,Premium,Home & Garden,374497.77,43
ACC_01715,c500367424994318b9e779ff1ae9a330,Seller c5003674,paulinia,SP,Premium,Retail,1048459.75,9
ACC_01716,19e0f40a907ec568c34bfac15de4f4a1,Seller 19e0f40a,americana,SP,Premium,Electronics,178991.22,38
ACC_01717,ecccfa2bb93b34a3bf033cc5d1dcdc69,Seller ecccfa2b,curitiba,PR,Premium,Home & Garden,404199.06,49
ACC_01718,c66dccfb3f109511246da627dd5a2498,Seller c66dccfb,registro,SP,Standard,Retail,1800767.23,49
ACC_01719,d921b68bf747894be13a97ae52b0f386,Seller d921b68b,formiga,MG,Enterprise,Home & Garden,1358102.77,17
ACC_01720,929f342384a6607afe143d789ade1316,Seller 929f3423,londrina,PR,Standard,Electronics,948175.8,6
ACC_01721,e256a62e0ac58c0edfba09966142d561,Seller e256a62e,curitiba,PR,Standard,Fashion,549280.2,10
ACC_01722,b5b800c4065bebf4d3442311c9857344,Seller b5b800c4,sao paulo,SP,Standard,Home & Garden,244690.54,34
ACC_01723,c8417879a15366a17c30af34c798c332,Seller c8417879,sao paulo,SP,Standard,Health & Beauty,1052883.77,29
ACC_01724,8dfbc5ff27df12f6cef751d3b9554222,Seller 8dfbc5ff,curitiba,PR,Premium,Sports,53870.38,37
ACC_01725,e732329483fd5f27367dd997b47f598a,Seller e7323294,blumenau,SC,Standard,Sports,1452130.87,7
ACC_01726,989becdce12ebc39863c2bceab6f3ca1,Seller 989becdc,curitiba,PR,Standard,Home & Garden,934263.36,7
ACC_01727,9f56a7a649097b166d8ed286ad86a15c,Seller 9f56a7a6,rio de janeiro,RJ,Premium,Sports,252599.5,47
ACC_01728,c4d51195486dc781531876a7d00453d8,Seller c4d51195,presidente prudente,SP,Standard,Electronics,323090.96,12
ACC_01729,98115075dd26cb8835946fc6086f5d30,Seller 98115075,ao bernardo do campo,SP,Standard,Sports,1567402.82,26
ACC_01730,2305ab43e846518f58dd9d59f3f54e96,Seller 2305ab43,sao paulo,SP,Premium,Electronics,1121323.75,21
ACC_01731,2528513dd95219a6013d4d05176e391a,Seller 2528513d,osasco,SP,Standard,Health & Beauty,129392.56,4
ACC_01732,64c9a1db4e73e19aaafd3286dc448c96,Seller 64c9a1db,curitiba,PR,Enterprise,Sports,1254593.66,24
ACC_01733,44ed138eca6214d572ce1d813fb0049b,Seller 44ed138e,canoas,RS,Standard,Sports,464798.99,22
ACC_01734,ce4755084bc097113867e6454f8f5e52,Seller ce475508,ribeirao preto,SP,Standard,Health & Beauty,456923.97,12
ACC_01735,3e51f9cbe317bc3a88f2c76583811ee4,Seller 3e51f9cb,sao paulo,SP,Premium,Home & Garden,332301.27,1
ACC_01736,204b4e07bddef3c9b317f70189135b22,Seller 204b4e07,borda da mata,MG,Enterprise,Home & Garden,1310571.01,19
ACC_01737,921323538c9f1c4e816f2720eac02bea,Seller 92132353,sao paulo,SP,Standard,Health & Beauty,1552267.15,21
ACC_01738,1464afc72f696af775557a821c2e253f,Seller 1464afc7,nova friburgo,RJ,Enterprise,Electronics,1365556.48,6
ACC_01739,77a515caa36327151d1cc6c32a9f00e1,Seller 77a515ca,diadema,SP,Standard,Health & Beauty,653998.75,32
ACC_01740,32fdd5d44ecb43dfd6a24b9369eca144,Seller 32fdd5d4,carmo do cajuru,MG,Premium,Health & Beauty,1838234.29,26
ACC_01741,4b0fdb526525f9890eb145bf1534640e,Seller 4b0fdb52,ibitinga,SP,Premium,Health & Beauty,1125412.54,39
ACC_01742,1cd9e0cc1839d55516843def5600816d,Seller 1cd9e0cc,sao paulo,SP,Premium,Electronics,1081064.6,21
ACC_01743,7fc87cc3e89b3d1d5cabdca32f8485aa,Seller 7fc87cc3,guarulhos,SP,Standard,Home & Garden,587535.01,39
ACC_01744,0c7f30ae9b147eca07affbef92832a6a,Seller 0c7f30ae,ponta grossa,PR,Standard,Fashion,297076.51,6
ACC_01745,e09887ca8c7bf8a4621ce481820414ef,Seller e09887ca,sao paulo,SP,Standard,Electronics,1230514.33,20
ACC_01746,318f287a62ab7ac10b703ac37435a231,Seller 318f287a,sao paulo,SP,Standard,Electronics,293585.58,12
ACC_01747,52bb00821bcdd358a5a5a27e1f6be5a1,Seller 52bb0082,osasco,SP,Standard,Sports,868029.75,8
ACC_01748,acb6c2ca5c82411c1fdb88d5fd5eb95e,Seller acb6c2ca,sao paulo,SP,Premium,Retail,64332.61,45
ACC_01749,26e2e5033827d2ba53929f43e03d8ffe,Seller 26e2e503,sao paulo,SP,Premium,Sports,495158.71,48
ACC_01750,55dedd83e501d8248880557d9073cbfd,Seller 55dedd83,rio de janeiro,RJ,Standard,Fashion,1233110.82,45
ACC_01751,5b179e9e8cc7ab6fd113a46ca584da81,Seller 5b179e9e,sao paulo,SP,Standard,Health & Beauty,720122.87,18
ACC_01752,ffdd9f82b9a447f6f8d4b91554cc7dd3,Seller ffdd9f82,curitiba,PR,Premium,Health & Beauty,1634222.97,28
ACC_01753,4eeb99008a0f59d2c7759c59f9a346eb,Seller 4eeb9900,embu das artes,SP,Standard,Health & Beauty,94640.64,24
ACC_01754,f3511c85f59f8dec53d140501ee8e7a8,Seller f3511c85,curitiba,PR,Standard,Fashion,1657816.46,6
ACC_01755,60da8bfa7eebe230b7d66ac4082d79b3,Seller 60da8bfa,fernando prestes,SP,Premium,Retail,535948.65,47
ACC_01756,2c538755f1ca9540af144f266e70df6c,Seller 2c538755,castro pires,MG,Standard,Sports,905985.94,9
ACC_01757,cb41bfbcbda0aea354a834ab222f9a59,Seller cb41bfbc,sao paulo,SP,Standard,Electronics,1293647.78,3
ACC_01758,2379bdc3888025689a9deb7b141507d5,Seller 2379bdc3,mogi mirim,SP,Standard,Health & Beauty,1864082.52,6
ACC_01759,5ee7fd217d08dfe5d3e2f51f96a12c9a,Seller 5ee7fd21,vargem grande do sul,SP,Premium,Health & Beauty,1012564.24,28
ACC_01760,a414555ce331b8c8aea4a9cb8395194d,Seller a414555c,sao paulo,SP,Standard,Retail,568033.04,10
ACC_01761,92992bec39dde5766f590d3b1f46d465,Seller 92992bec,sao paulo,SP,Standard,Electronics,1282058.28,11
ACC_01762,834f8533b2ecb6598dd004ff3de7203a,Seller 834f8533,sao paulo,SP,Standard,Electronics,1266820.05,21
ACC_01763,b5f49fe968dff6b112861e6cd8e192ef,Seller b5f49fe9,curitiba,PR,Enterprise,Sports,823070.64,42
ACC_01764,b26741d31a563d769b4af0465ab20c56,Seller b26741d3,florianopolis,SC,Standard,Fashion,811406.54,39
ACC_01765,f7315bb81aea4ddca2d39e249a801c98,Seller f7315bb8,guarulhos,SP,Standard,Retail,324593.97,5
ACC_01766,8e2b3afb420011ef0c88c9d5f11ea526,Seller 8e2b3afb,campinas,SP,Enterprise,Home & Garden,1642174.51,16
ACC_01767,8fff28c4263ddec387f28d237fb42773,Seller 8fff28c4,sao paulo,SP,Standard,Retail,1884915.91,30
ACC_01768,0ddefe3c7a032b91f4e25b9c3a08fca1,Seller 0ddefe3c,sao bernardo do campo,SP,Premium,Health & Beauty,1229147.58,11
ACC_01769,730937bf88cb151eb2eb849f642fc213,Seller 730937bf,rio claro,SP,Premium,Health & Beauty,1240775.15,29
ACC_01770,cc3d14116804f7209f3884f6367f1152,Seller cc3d1411,curitiba,PR,Premium,Fashion,1867604.83,21
ACC_01771,5dc203c7b84a0e71e878a179de05fb9a,Seller 5dc203c7,pompeia,SP,Standard,Home & Garden,1812481.36,36
ACC_01772,440dd6ab244315c632130ecfb63827b1,Seller 440dd6ab,votuporanga,SP,Standard,Retail,886553.94,1
ACC_01773,66fd84ee7528c0c0de85d0f44a73d5ab,Seller 66fd84ee,campina das missoes,RS,Standard,Fashion,235112.62,38
ACC_01774,fec6912baad85d41729669edd6b4d3b8,Seller fec6912b,ribeirao preto,SP,Standard,Electronics,674278.02,36
ACC_01775,666658b8da8370f30e1f89893b1de5e6,Seller 666658b8,sao paulo,SP,Standard,Electronics,1493398.5,48
ACC_01776,f3c38ab652836d21de61fb8314b69182,Seller f3c38ab6,sao paulo,SP,Standard,Sports,1273503.39,26
ACC_01777,90b57083da5d803237da74daec6dcb2b,Seller 90b57083,curitiba,PR,Standard,Retail,1961127.01,30
ACC_01778,45d33f715e24d15a6ccf5c17b3a23e3c,Seller 45d33f71,sorocaba,SP,Standard,Fashion,515545.41,38
ACC_01779,1bb3812d5f0747a3ab7348f199001a10,Seller 1bb3812d,sao paulo,SP,Premium,Retail,1410487.96,23
ACC_01780,c33a5c3c983090c8b78a28e65052a20d,Seller c33a5c3c,criciuma,SC,Standard,Retail,632271.82,9
ACC_01781,003554e2dce176b5555353e4f3555ac8,Seller 003554e2,goiania,GO,Standard,Electronics,746898.98,18
ACC_01782,16090f2ca825584b5a147ab24aa30c86,Seller 16090f2c,atibaia,SP,Premium,Home & Garden,530489.82,34
ACC_01783,5659d77e8d90378e39b960ad5956f64e,Seller 5659d77e,taubate,SP,Premium,Electronics,1069363.67,47
ACC_01784,b561927807645834b59ef0d16ba55a24,Seller b5619278,sao paulo,SP,Standard,Electronics,601947.03,26
ACC_01785,28d162ab86bb49d719c32f0ee6186eaa,Seller 28d162ab,ribeirao preto,SP,Standard,Retail,1414177.02,9
ACC_01786,e06f09ec0a4aca210779cf1cfc63cf19,Seller e06f09ec,sao paulo,SP,Premium,Electronics,189919.97,43
ACC_01787,8c9348f33ae3dada25c99c99ade2af78,Seller 8c9348f3,carapicuiba,SP,Standard,Sports,1780543.36,1
ACC_01788,da6a60cc8cc724fe51be021ff8be779c,Seller da6a60cc,sao pedro da aldeia,RJ,Premium,Sports,565250.76,4
ACC_01789,461ff5303b6c9c1a4a07f40c5aece516,Seller 461ff530,pinhais,PR,Premium,Sports,1161116.87,41
ACC_01790,e82de6494d91d3c4c54450f59b227a94,Seller e82de649,ibitinga,SP,Premium,Retail,685599.28,45
ACC_01791,213b25e6f54661939f11710a6fddb871,Seller 213b25e6,salto,SP,Standard,Fashion,1058505.56,1
ACC_01792,78c99c6dff4eeae5be99bf635ed21e3f,Seller 78c99c6d,marilia,SP,Enterprise,Electronics,1673742.74,42
ACC_01793,a36ac007a4d18f865c8d32c3b2402c2d,Seller a36ac007,barueri,SP,Standard,Retail,299462.03,42
ACC_01794,a2e85714b56b1cb6bb24a9a6e6cad36f,Seller a2e85714,miguelopolis,SP,Standard,Sports,1709491.23,16
ACC_01795,6b333a05bf188ef3e1f1662a86bd9855,Seller 6b333a05,brasilia,DF,Premium,Electronics,1545679.89,21
ACC_01796,56642bcb79900e777d68e91915cb4267,Seller 56642bcb,sao paulo,SP,Standard,Home & Garden,1322345.73,32
ACC_01797,41b86b552e54e3a7009596125aa8b167,Seller 41b86b55,sao paulo,SP,Premium,Sports,1550983.69,29
ACC_01798,1d0997ff06b524ce9289ffd75114ecd3,Seller 1d0997ff,recife,PE,Standard,Retail,331807.97,8
ACC_01799,73b8eb4a9a729d4019b24ed1be748cbf,Seller 73b8eb4a,campinas,SP,Standard,Health & Beauty,1958938.18,12
ACC_01800,a69aa24cec11168e7e39a3fbc727e925,Seller a69aa24c,carapicuiba,SP,Standard,Electronics,1251738.49,46
ACC_01801,8ea394aed8138685abe1eb9f25e1021d,Seller 8ea394ae,sorocaba,SP,Premium,Home & Garden,867727.93,10
ACC_01802,8a130737016f838139d31878787a39c9,Seller 8a130737,sao paulo,SP,Standard,Retail,1487467.27,29
ACC_01803,f682e0f848abafc6f41e0d4e868c66ef,Seller f682e0f8,mairipora,SP,Premium,Electronics,356375.69,18
ACC_01804,11742f81550ac064cc9a40f67151d9ad,Seller 11742f81,catanduva,SP,Standard,Home & Garden,1306320.98,42
ACC_01805,8a40ae794fa3f9892cee24bd5af0488b,Seller 8a40ae79,curitiba,PR,Standard,Health & Beauty,1252952.94,40
ACC_01806,0936e1837d0c79253456bbb2ffaaef10,Seller 0936e183,sao paulo,SP,Standard,Electronics,1428432.43,42
ACC_01807,850f4f8af5ea87287ac68de36e29107f,Seller 850f4f8a,sao paulo,SP,Standard,Health & Beauty,1583712.67,42
ACC_01808,4dc2e811a1760953cb7c6a590b498943,Seller 4dc2e811,itapui,SP,Premium,Fashion,1129721.9,32
ACC_01809,343e716476e3748b069f980efbaa294e,Seller 343e7164,campinas,SP,Premium,Fashion,1203041.38,38
ACC_01810,e9729944ba65dc3ce425e0c5a22ae7b2,Seller e9729944,petropolis,RJ,Premium,Fashion,325548.34,33
ACC_01811,e0eabded302882513ced4ea3eb0c7059,Seller e0eabded,campinas,SP,Premium,Sports,224538.36,8
ACC_01812,643214e62b870443ccbe55ab29a4dccf,Seller 643214e6,sao paulo,SP,Standard,Sports,1260037.68,45
ACC_01813,0aa124728afc1131dff5655f4c6f487b,Seller 0aa12472,alfenas,MG,Premium,Electronics,1430012.22,16
ACC_01814,ce27a3cc3c8cc1ea79d11e561e9bebb6,Seller ce27a3cc,sao paulo,SP,Standard,Home & Garden,648086.32,29
ACC_01815,da4d149c0ddbac90557103ac0a0ec356,Seller da4d149c,sbc,SP,Standard,Home & Garden,194610.36,36
ACC_01816,0241d4d5d36f10f80c644447315af0bd,Seller 0241d4d5,curitiba,PR,Standard,Fashion,264588.52,30
ACC_01817,272f092de69afedd4d2969440b37f18f,Seller 272f092d,sao paulo,SP,Standard,Electronics,116287.08,44
ACC_01818,d1aa1ec0839dcab73a6161130eb1f94a,Seller d1aa1ec0,curitiba,PR,Premium,Sports,918767.62,30
ACC_01819,8e8a7ce9f2f970dc00e2acf6f6e199f6,Seller 8e8a7ce9,sao goncalo,RJ,Standard,Electronics,802947.86,47
ACC_01820,d7827b2af99326a03b0ed9c7a24db0d3,Seller d7827b2a,londrina,SP,Standard,Health & Beauty,1257738.81,32
ACC_01821,3935fe5fe0f82787a9dcb8deb62be09d,Seller 3935fe5f,sao paulo,SP,Standard,Health & Beauty,821589.13,7
ACC_01822,119d1aef1b4144adba89163f6cd9f5d4,Seller 119d1aef,pedreira,SP,Standard,Electronics,1987352.27,6
ACC_01823,9a1aea68d3efa00862ec88c0768037d0,Seller 9a1aea68,catanduva,SP,Standard,Home & Garden,1910694.81,16
