deal_id,order_id,deal_name,deal_stage,pipeline,amount,create_date,close_date,deal_type,lead_source
DEAL_093306,f09afa8a9cfcfba64cb18282881fe509,Order f09afa8a,closed_won,default,188.89,2026-02-24,2026-02-24,new_business,email
DEAL_093307,4e771842803751a695d042079930820e,Order 4e771842,closed_won,default,105.85,2026-02-24,2026-02-24,new_business,referral
DEAL_093308,dd8be73e85782b63839fa3ef40ac6710,Order dd8be73e,closed_won,default,174.21,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093309,28828f489c91c1e32c3840fdd57d5d43,Order 28828f48,closed_won,default,202.38,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093310,fd7f923cec63405c5df9b1f05d0572bb,Order fd7f923c,closed_won,default,147.62,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093311,1fc9d04a738b6f63d5803e444c2228c8,Order 1fc9d04a,closed_won,default,113.89,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093312,990eab27d0855cf08464eec60d4c18f5,Order 990eab27,closed_won,default,198.25,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093313,99d834a0bb72d31e3d0af9bcfe70f175,Order 99d834a0,closed_won,default,214.84,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093314,91c4c61f5db7e025e8435b2e13e50f6f,Order 91c4c61f,closed_won,default,68.43,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093315,153a3985482d189af613f19120de205f,Order 153a3985,closed_won,default,84.69,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093316,733e030acd7fb0584a2e64f9a981e9fc,Order 733e030a,closed_won,default,194.37,2026-02-24,2026-02-24,new_business,referral
DEAL_093317,34b52e1c183144d83dae0e368e920950,Order 34b52e1c,closed_won,default,175.42,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093318,dcbd516c0f39081a5e542ef76bbc3fe4,Order dcbd516c,closed_won,default,91.23,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093319,1539046dbe3e4a2ea41e0fc3e7e50cc5,Order 1539046d,closed_won,default,114.89,2026-02-24,2026-02-24,new_business,direct
DEAL_093320,60c46973a2a9ad727ea9c45695b2b312,Order 60c46973,closed_won,default,404.28,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093321,815870a80fd96370919e0d7d0d117412,Order 815870a8,closed_won,default,225.25,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093322,ccf572d63a735cf61e606a64d665fe95,Order ccf572d6,closed_won,default,197.35,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093323,f8c6dd2b68a916d939d46cb98af8fc49,Order f8c6dd2b,closed_won,default,75.7,2026-02-24,2026-02-24,new_business,email
DEAL_093324,8585531565f837954132c3e78ff8afc7,Order 85855315,closed_won,default,79.14,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093325,f3ab2cdf3ea55d54d480a91a967bb501,Order f3ab2cdf,closed_won,default,62.65,2026-02-24,2026-02-24,new_business,direct
DEAL_093326,414b9060105f0e1590abf0d629738326,Order 414b9060,closed_won,default,189.19,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093327,11572de9a5e342dcd81a2843b998d4d6,Order 11572de9,closed_won,default,51.93,2026-02-24,2026-02-24,new_business,direct
DEAL_093328,dd1254ca982d33390f4268c104bcb5b3,Order dd1254ca,closed_won,default,499.29,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093329,3ea7135b7064169abacfc10aa72f2e3a,Order 3ea7135b,closed_won,default,84.54,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093330,b703b9bca2536eca02a03e9f8f00fc47,Order b703b9bc,closed_won,default,152.44,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093331,8ee64ebf7fd7699c94078e53d92ab768,Order 8ee64ebf,closed_won,default,145.94,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093332,3a84d8311ec3bc442b8e2413a6b770c6,Order 3a84d831,closed_won,default,131.47,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093333,d4d73731dbf0f0426e8f7e762064d015,Order d4d73731,closed_won,default,62.14,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093334,ad2891e57d3697aab5379b457214511a,Order ad2891e5,closed_won,default,95.56,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093335,cdaa0dca6483df88852d59902ad653a6,Order cdaa0dca,closed_won,default,186.1,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093336,188804952924592ac0678c7ab1b42860,Order 18880495,closed_won,default,97.32,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093337,2ff04f721a0ccf086506b4ba443d924a,Order 2ff04f72,closed_won,default,32.13,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093338,bb1471d7b9aedd3bafa3f2dd40db59de,Order bb1471d7,closed_won,default,229.47,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093339,78dcdc9169e9c5bbd378416cecc317be,Order 78dcdc91,closed_won,default,246.49,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093340,eb71a8bb87819d656f272861f49e3477,Order eb71a8bb,closed_won,default,85.94,2026-02-24,2026-02-24,new_business,direct
DEAL_093341,b63262d64190314592077ae012a3e049,Order b63262d6,closed_won,default,123.4,2026-02-24,2026-02-24,new_business,referral
DEAL_093342,730e2dc2bec23dbf9b0594dc01b26ec3,Order 730e2dc2,closed_won,default,69.63,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093343,865632b4b7bd773e94d482105b596672,Order 865632b4,closed_won,default,85.55,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093344,3c91fb2601d8d06e7e3c9ee4f79060c0,Order 3c91fb26,closed_won,default,158.74,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093345,a41466cb3e72f333ad56e60b2d2c1ec8,Order a41466cb,closed_won,default,133.93,2026-02-24,2026-02-24,new_business,email
DEAL_093346,f52ec1996d054ab03ddef4968ff41fa5,Order f52ec199,closed_won,default,107.39,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093347,31030688bc36fe767e310ec81b02c80d,Order 31030688,closed_won,default,434.73,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093348,6295deb0648081b2c69f620033fadc33,Order 6295deb0,closed_won,default,111.35,2026-02-24,2026-02-24,new_business,referral
DEAL_093349,df2daf96320942e1449ef115ee1b5624,Order df2daf96,closed_won,default,62.91,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093350,e391c35b78728b170cead56c6a53980a,Order e391c35b,closed_won,default,119.19,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093351,8af6e63a87680604c9bb2098f866505b,Order 8af6e63a,closed_won,default,82.55,2026-02-24,2026-02-24,new_business,email
DEAL_093352,c54125146b0e42fbe85ada6802c51f30,Order c5412514,closed_won,default,134.65,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093353,8e378f2d3b581a5c5ce099dd32dfb422,Order 8e378f2d,closed_won,default,40.48,2026-02-24,2026-02-24,new_business,email
DEAL_093354,0affd51e37e6621004e4fe4fd7c64f4b,Order 0affd51e,closed_won,default,1353.28,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093355,c323f00d4d5c7dd40983179c0ca14894,Order c323f00d,closed_won,default,143.1,2026-02-24,2026-02-24,new_business,email
DEAL_093356,4b80b55b32a3549ec05578e46a0f4021,Order 4b80b55b,closed_won,default,1291.39,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093357,6e1a8bb31b6a7f387513f6a62ca4a66f,Order 6e1a8bb3,closed_won,default,47.44,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093358,cf703e251309f59e2db9776270cf28bb,Order cf703e25,closed_won,default,171.77,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093359,657ea9232c582c9e40330a60f68dc189,Order 657ea923,closed_won,default,47.29,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093360,2c1ac2ae4cb9b2b35618143ca66d8f74,Order 2c1ac2ae,closed_won,default,54.33,2026-02-24,2026-02-24,new_business,direct
DEAL_093361,16bca95ea5b4327cdf4a33ba25fa9760,Order 16bca95e,closed_won,default,153.02,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093362,b03dfb47398de3e47e35c90db919d907,Order b03dfb47,closed_won,default,449.48,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093363,bca32e22d44a9179359d3ee73a26ce49,Order bca32e22,closed_won,default,157.47,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093364,dac3a461489588cac0ab57343d625915,Order dac3a461,closed_won,default,36.36,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093365,2027c6ba8a58df2e69194531ff9abfa8,Order 2027c6ba,closed_won,default,69.12,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093366,a522b7580df244e07961a4c4975f9824,Order a522b758,closed_won,default,45.83,2026-02-24,2026-02-24,new_business,direct
DEAL_093367,f719f5e18ea61d821edd4a1c8d191b05,Order f719f5e1,closed_won,default,116.88,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093368,e861ee18496aaa4aa146335b10d2fcec,Order e861ee18,closed_won,default,56.5,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093369,671c02c9d32856447f168d9c4b0dc6c6,Order 671c02c9,closed_won,default,176.38,2026-02-24,2026-02-24,new_business,email
DEAL_093370,fc4c7a86a9b56a2af04f2bb99cba3fe3,Order fc4c7a86,closed_won,default,250.58,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093371,7c62cf0327c291a9f3d7d3394b4c0166,Order 7c62cf03,closed_won,default,75.34,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093372,f10e24c61a6f5a05a00ffc06c213b51e,Order f10e24c6,closed_won,default,149.72,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093373,ef37efcd7c68d5d876772184772a1ea5,Order ef37efcd,closed_won,default,170.78,2026-02-24,2026-02-24,new_business,email
DEAL_093374,2650182d08952a9f43a4ead5a39630ad,Order 2650182d,closed_won,default,30.06,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093375,a91e629d7c60ee83c467d41250528cc5,Order a91e629d,closed_won,default,1654.46,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093376,1e0a395430b20ee676be812c714b1ba6,Order 1e0a3954,closed_won,default,54.37,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093377,b6760dcf5d7d3ad17b9875eeee6f0752,Order b6760dcf,closed_won,default,130.29,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093378,3a1ce8f7e9dfdcc0446a9f29f1457f52,Order 3a1ce8f7,closed_won,default,224.74,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093379,0a881bec2e3ae03ba47a8d04d5dfc450,Order 0a881bec,closed_won,default,138.07,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093380,487b0b7a323d6f88a2ef4e194cdfd287,Order 487b0b7a,closed_won,default,40.17,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093381,ea6ce509b0aa60471f0b6c0029797d6c,Order ea6ce509,closed_won,default,281.95,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093382,41b03a6bad9f1feda28efccd5e428117,Order 41b03a6b,closed_won,default,220.66,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093383,1a785632cbf5301f146c5b3c67268911,Order 1a785632,closed_won,default,38.96,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093384,4822b9a2b5589396deb0956b2b844afa,Order 4822b9a2,closed_won,default,156.44,2026-02-24,2026-02-24,new_business,referral
DEAL_093385,d195cac9ccaa1394ede717d38d075fac,Order d195cac9,closed_won,default,73.94,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093386,d8c8bece281c5226428ab03f72ae8416,Order d8c8bece,closed_won,default,136.92,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093387,4e9fe46327dd25b934cc82d238a874f8,Order 4e9fe463,closed_won,default,358.59,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093388,3e264051f522e1ac4d07e648a9080784,Order 3e264051,closed_won,default,368.66,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093389,2c113cbb0811cf0b32479bd0bce3379b,Order 2c113cbb,closed_won,default,370.22,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093390,ce4efb4625d3d33a367d95cbc27cdef2,Order ce4efb46,closed_won,default,235.06,2026-02-24,2026-02-24,new_business,referral
DEAL_093391,0f6c56738e9a7a30c78b735a231d3f56,Order 0f6c5673,closed_won,default,350.18,2026-02-24,2026-02-24,new_business,direct
DEAL_093392,e118373a9e97e99fd3876fe78d34f501,Order e118373a,closed_won,default,211.74,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093393,c97d02761ac50ebad2f99e2c4b710976,Order c97d0276,closed_won,default,85.49,2026-02-24,2026-02-24,new_business,referral
DEAL_093394,e15b045cc5ef21643887f0a5d22327b7,Order e15b045c,closed_won,default,70.63,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093395,aa9c455b2d9888927e1b006b22980c5e,Order aa9c455b,closed_won,default,337.33,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093396,9f7d811e4738ca24d33c0dc98d2cba67,Order 9f7d811e,closed_won,default,277.59,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093397,e6cc2e902e9f3b9a8c3fd2f60447bfd0,Order e6cc2e90,closed_won,default,140.67,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093398,376b9827d830477580eaf370e5218e91,Order 376b9827,closed_won,default,143.82,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093399,4ac6060d367c21fb5bf12144a6e8f8d2,Order 4ac6060d,closed_won,default,111.76,2026-02-24,2026-02-24,new_business,referral
DEAL_093400,b5ae10bf67afb6e14718789096f22787,Order b5ae10bf,closed_won,default,1075.12,2026-02-24,2026-02-24,new_business,direct
DEAL_093401,408c159bf7f5bb5ee0ee64ca6be81ab3,Order 408c159b,closed_won,default,150.09,2026-02-24,2026-02-24,new_business,email
DEAL_093402,4e6998b16cea0eaa364e4e20c31ea5a5,Order 4e6998b1,closed_won,default,173.61,2026-02-24,2026-02-24,new_business,referral
DEAL_093403,95169e040d35061fb85e797d1c163573,Order 95169e04,closed_won,default,91.69,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093404,f3a5912c19c19f1c1bbbb7a47ed9afc6,Order f3a5912c,closed_won,default,610.92,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093405,6a30d0e1fc7dd7c00dc07bcba79c589f,Order 6a30d0e1,closed_won,default,101.34,2026-02-24,2026-02-24,new_business,direct
DEAL_093406,6cdb86865449a92089579ea715e1c1d1,Order 6cdb8686,closed_won,default,52.57,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093407,35acd7d0da0be873dde0470893f3d5c2,Order 35acd7d0,closed_won,default,61.3,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093408,c8ee25817be1ba8d4baa1d441aff6d48,Order c8ee2581,closed_won,default,66.94,2026-02-24,2026-02-24,new_business,direct
DEAL_093409,55bde651a2c412e983a9ace2f3e05c5d,Order 55bde651,closed_won,default,56.1,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093410,d83d299f99cc0cc92038c685c73f60d6,Order d83d299f,closed_won,default,111.74,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093411,90ee67e34c9289cc136a3677fc118253,Order 90ee67e3,closed_won,default,74.59,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093412,c506776ed3d58a361a80072d7f97aaa5,Order c506776e,closed_won,default,144.49,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093413,9c984f2c226fb999a439fcc64c73caa2,Order 9c984f2c,closed_won,default,68.43,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093414,db29e664063fa3557cde395e02920f42,Order db29e664,closed_won,default,46.26,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093415,611a2fcea0dd6ddfd383514c75a6834b,Order 611a2fce,closed_won,default,120.53,2026-02-24,2026-02-24,new_business,referral
DEAL_093416,128e2bcc764e1cf5e4952af2267acef2,Order 128e2bcc,closed_won,default,86.54,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093417,aee0d5464f3b889a06716a820b1a60e3,Order aee0d546,closed_won,default,163.91,2026-02-24,2026-02-24,new_business,email
DEAL_093418,ec3b583694db9a04ad2928a8f0546207,Order ec3b5836,closed_won,default,118.9,2026-02-24,2026-02-24,new_business,referral
DEAL_093419,b9fb62bee137cab9842bf7427c640778,Order b9fb62be,closed_won,default,43.88,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093420,bbab0f55c714a04cc7a5c065c65f1089,Order bbab0f55,closed_won,default,38.37,2026-02-24,2026-02-24,new_business,direct
DEAL_093421,fafff116dd16dce96698db22844e3146,Order fafff116,closed_won,default,184.91,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093422,d61e579dc82353a7160f9fc870376460,Order d61e579d,closed_won,default,234.11,2026-02-24,2026-02-24,new_business,email
DEAL_093423,9724ff037a78e9215939269a8f52ef19,Order 9724ff03,closed_won,default,173.05,2026-02-24,2026-02-24,new_business,direct
DEAL_093424,db039e7843c76cf2857fb12ee96e2e9f,Order db039e78,closed_won,default,120.21,2026-02-24,2026-02-24,new_business,direct
DEAL_093425,b3ccbde27ee2833da8d2683e29d73307,Order b3ccbde2,closed_won,default,98.37,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093426,3b0353c6b736cdf2d363f3ab39356b55,Order 3b0353c6,closed_won,default,99.44,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093427,84869e6e6b633fa602128f93f70e2c12,Order 84869e6e,closed_won,default,185.22,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093428,5e7a884a951fb8fa7f6596c513bd8fa3,Order 5e7a884a,closed_won,default,210.14,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093429,25461ae3c4bf9bf6e41a3a163f763c8f,Order 25461ae3,closed_won,default,64.2,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093430,087b9476284aab4d762f05d8c0181aab,Order 087b9476,closed_won,default,153.05,2026-02-24,2026-02-24,new_business,referral
DEAL_093431,2d856083b0b7c9f8a7bd4f59986eafec,Order 2d856083,closed_won,default,115.62,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093432,ba772856bdab971f8c7eae9e03cf8706,Order ba772856,closed_won,default,62.91,2026-02-24,2026-02-24,new_business,direct
DEAL_093433,f2d6c25c24dec1cb1f8eeba2203634b5,Order f2d6c25c,closed_won,default,596.56,2026-02-24,2026-02-24,new_business,direct
DEAL_093434,d51e56e6a1d66d3b91bf2334a386cd69,Order d51e56e6,closed_won,default,157.25,2026-02-24,2026-02-24,new_business,direct
DEAL_093435,ad01e26d29b4818ba6299d1356a130b7,Order ad01e26d,closed_won,default,360.38,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093436,1d46325dfd950feac6d805fe8a5bb44c,Order 1d46325d,closed_won,default,162.7,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093437,63ae84a9387b93ffa05dde71794f61f9,Order 63ae84a9,closed_won,default,105.69,2026-02-24,2026-02-24,new_business,referral
DEAL_093438,96a056333b6517f334ac928d91dc7e15,Order 96a05633,closed_won,default,72.17,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093439,911caddee9193485ecfacba64e139beb,Order 911cadde,closed_won,default,246.3,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093440,45ea696753b4d93fb0cffe87c816a064,Order 45ea6967,closed_won,default,159.95,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093441,71c22e96648b3b4f4c78e6e4de6bdc0a,Order 71c22e96,closed_won,default,164.31,2026-02-24,2026-02-24,new_business,direct
DEAL_093442,238316b0b618fa83761d76afebbf6e46,Order 238316b0,closed_won,default,78.19,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093443,1723f84b8a70b486955d59dad4bed0f2,Order 1723f84b,closed_won,default,106.76,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093444,9a9cac4ec55eecd7cbb85d77af0f07cf,Order 9a9cac4e,closed_won,default,221.88,2026-02-24,2026-02-24,new_business,direct
DEAL_093445,d441cd7f8afccef29e5a0c8e3021d0de,Order d441cd7f,closed_won,default,97.66,2026-02-24,2026-02-24,new_business,referral
DEAL_093446,b511f786475cb429361d4d269c1bbef9,Order b511f786,closed_won,default,35.19,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093447,e6670c9089973cc68e5b90b7d1f4fec4,Order e6670c90,closed_won,default,88.49,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093448,d7bfdc36e6fc0edc0abd8752151da345,Order d7bfdc36,closed_won,default,113.67,2026-02-24,2026-02-24,new_business,direct
DEAL_093449,53de6ea93af62b738a4db248255fd504,Order 53de6ea9,closed_won,default,40.97,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093450,807c258c31674da775e91946b8c5bf7d,Order 807c258c,closed_won,default,49.39,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093451,c3209eebfba86d30279573e94ae46a2b,Order c3209eeb,closed_won,default,27.39,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093452,afba2edab5bba30a0bfcb7fd9ba3d017,Order afba2eda,closed_won,default,33.33,2026-02-24,2026-02-24,new_business,direct
DEAL_093453,e4cb234bf724fa255f0ecd4d95f72a9f,Order e4cb234b,closed_won,default,141.97,2026-02-24,2026-02-24,new_business,email
DEAL_093454,6164d50a564536f9c8081d0358573bad,Order 6164d50a,closed_won,default,126.23,2026-02-24,2026-02-24,new_business,referral
DEAL_093455,5f8e8bff26bd07b73a3ecf086de33d4a,Order 5f8e8bff,closed_won,default,320.31,2026-02-24,2026-02-24,new_business,direct
DEAL_093456,a080255684c6772ec5153e1b847c9240,Order a0802556,closed_won,default,128.78,2026-02-24,2026-02-24,new_business,email
DEAL_093457,c44ed29052c8a491969a295bd20583a8,Order c44ed290,closed_won,default,86.58,2026-02-24,2026-02-24,new_business,email
DEAL_093458,575bfb61f87cbd5b35f76ca953e1edff,Order 575bfb61,closed_won,default,137.51,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093459,755a4d6ab201a238e51bc1d1ab18365a,Order 755a4d6a,closed_won,default,404.82,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093460,67e2b633b65efc08fed5fb68e325761b,Order 67e2b633,closed_won,default,49.67,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093461,39cdf001e42cd975d9ea5e05990f2b61,Order 39cdf001,closed_won,default,27.39,2026-02-24,2026-02-24,new_business,organic_search
DEAL_093462,291036f4304c5fb0dc3965044f4a4605,Order 291036f4,closed_won,default,128.77,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093463,4a987097277f21bd90f8d6e50af76593,Order 4a987097,closed_won,default,47.1,2026-02-24,2026-02-24,new_business,referral
DEAL_093464,5d28e7e8ae4794ffa06b352990f78234,Order 5d28e7e8,closed_won,default,321.38,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093465,573b067a37070f89ee054b516f889171,Order 573b067a,closed_won,default,102.35,2026-02-24,2026-02-24,new_business,paid_social
DEAL_093466,8fe825d77766b84755ebf0c58017e4ea,Order 8fe825d7,closed_won,default,31.13,2026-02-24,2026-02-24,new_business,referral
DEAL_093467,54c1bb9fd5410f38a13229f44d9b7e67,Order 54c1bb9f,closed_won,default,66.67,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093468,bb11bd84ba7a993e4e1bb28321f8e573,Order bb11bd84,closed_won,default,91.24,2026-02-24,2026-02-24,new_business,direct
DEAL_093469,73c1b352d22c76a80877525319449412,Order 73c1b352,closed_won,default,34.33,2026-02-24,2026-02-24,new_business,paid_search
DEAL_093470,36534fe142509f207606ad15c006b7dd,Order 36534fe1,closed_won,default,102.94,2026-02-25,2026-02-25,new_business,referral
DEAL_093471,672240472a9a48838f902ff436aab4bd,Order 67224047,closed_won,default,252.36,2026-02-25,2026-02-25,new_business,organic_search
DEAL_093472,5e80bc266978655e4e9e1ef166f52885,Order 5e80bc26,closed_won,default,135.0,2026-02-25,2026-02-25,new_business,organic_search
DEAL_093473,b12634fbd8b98d3805320cca29dbdc9f,Order b12634fb,closed_won,default,82.82,2026-02-25,2026-02-25,new_business,referral
DEAL_093474,88b27cca63e8b8a0a52eabd8e17cd52c,Order 88b27cca,closed_won,default,83.79,2026-02-25,2026-02-25,new_business,paid_search
DEAL_093475,d2b401a47dcec4ec39bc080b7154cd39,Order d2b401a4,closed_won,default,153.1,2026-02-25,2026-02-25,new_business,email
DEAL_093476,30a75160cb7835cf044e45a5ad7abf0a,Order 30a75160,closed_won,default,95.56,2026-02-25,2026-02-25,new_business,paid_search
DEAL_093477,1aa7e7505275a3ce08be4b00f1d7a16d,Order 1aa7e750,closed_won,default,116.83,2026-02-25,2026-02-25,new_business,organic_search
DEAL_093478,dd24afdeaec4b19f1252b69021aa4ab8,Order dd24afde,closed_won,default,37.53,2026-02-25,2026-02-25,new_business,paid_social
DEAL_093479,aa55fe8ca349feb37768777a5908d285,Order aa55fe8c,closed_won,default,88.69,2026-02-25,2026-02-25,new_business,email
DEAL_093480,e406f3cf4b3e23077d22eb4346d6471c,Order e406f3cf,closed_won,default,84.46,2026-02-25,2026-02-25,new_business,organic_search
DEAL_093481,7b35b8f7e47a6895e3fc370d47dde02d,Order 7b35b8f7,closed_won,default,143.08,2026-02-25,2026-02-25,new_business,paid_social
DEAL_093482,569cb3533c4e55e00e6194974c746ec0,Order 569cb353,closed_won,default,62.65,2026-02-25,2026-02-25,new_business,referral
DEAL_093483,32fb0d2fce3a6ea27205e44ec665e91d,Order 32fb0d2f,closed_won,default,72.07,2026-02-25,2026-02-25,new_business,paid_search
DEAL_093484,020a1591ace758e4c97d7843e1a03a88,Order 020a1591,closed_won,default,26.29,2026-02-25,2026-02-25,new_business,paid_search
DEAL_093485,cfda3e5bd8b79ab7fc0bbd0c485d6414,Order cfda3e5b,closed_won,default,22.29,2026-02-25,2026-02-25,new_business,email
DEAL_093486,b14970227d9071f5930ab1774bc471dd,Order b1497022,closed_won,default,85.81,2026-02-25,2026-02-25,new_business,paid_search
DEAL_093487,4d495c697709fcab0a85b3c5247f89e0,Order 4d495c69,closed_won,default,76.28,2026-02-25,2026-02-25,new_business,organic_search
DEAL_093488,cb82f50adcd9978f835fe94951603fad,Order cb82f50a,closed_won,default,131.06,2026-02-25,2026-02-25,new_business,direct
DEAL_093489,d2b4c76c2ccfe2f70c1488434a362f56,Order d2b4c76c,closed_won,default,360.38,2026-02-25,2026-02-25,new_business,paid_search
DEAL_093490,c704edad3eab2ddaaabdf3fc283d9b67,Order c704edad,closed_won,default,91.03,2026-02-25,2026-02-25,new_business,paid_search
DEAL_093491,a6d412851f5ec3967d9664d3654be93f,Order a6d41285,closed_won,default,176.99,2026-02-25,2026-02-25,new_business,paid_search
DEAL_093492,98a9159e1817e774888c9252f23283e6,Order 98a9159e,closed_won,default,52.32,2026-02-25,2026-02-25,new_business,organic_search
DEAL_093493,29dad235dca65da6ae29389dea7b96c9,Order 29dad235,closed_won,default,232.19,2026-02-25,2026-02-25,new_business,paid_social
DEAL_093494,55f4f83d7685e3e84fe9ee9fdc7c953c,Order 55f4f83d,closed_won,default,94.04,2026-02-25,2026-02-25,new_business,organic_search
DEAL_093495,c66e755acf913956ae3838e2c73e962b,Order c66e755a,closed_won,default,195.53,2026-02-25,2026-02-25,new_business,paid_search
DEAL_093496,b2bbb2cca536bb4984557119c0eb3d8a,Order b2bbb2cc,closed_won,default,223.1,2026-02-25,2026-02-25,new_business,organic_search
DEAL_093497,62d4317f23a821e49febfee95a41b0d5,Order 62d4317f,closed_won,default,88.49,2026-02-25,2026-02-25,new_business,paid_search
